TF,Target,Correlation
PECR,SGK2,0.35980087167071667
TF,CIDEA,0.3597773482477948
COL24A1,PLCH1,0.3597420824226138
GMDS,SMOC1,0.3597404868486448
ACVR1C,AQP7,0.3597055046714793
CACHD1,HAS1,0.35969304259707896
FHL2,TBX5,0.3596850277785504
TTN,PLCXD3,0.3596703074353507
CD163L1,CYBB,0.3596609634438531
EMB,MCTP2,0.3596561622830854
LINC02160,NRG1,0.3596404504240933
TRDN,TMEM71,0.35963817650473495
SLIT2,RBFOX1,0.3596381397523897
FRAS1,RERG,0.3596067206492653
LRP2,ID4,0.359597924546072
TFRC,SYT1-AS1,0.3595770913546641
MITF,CACNA1C,0.3595574693982648
MS4A4E,VSIG4,0.35951788647711935
CCDC80,MARCHF1,0.35950250400293615
FABP4,GPD1,0.3595002953160325
ACSL1,GYG2,0.35950008398572325
BMPR1B,ADAMTSL1,0.35949457551616204
WWC1,SLIT3,0.3594623121905574
EFNA5,DLGAP2,0.3594532370079577
GPM6A,ARHGAP18,0.35943513660970794
LINC02208,SGCD,0.35942979883712123
NCKAP5,MLIP,0.3594080322640146
EPHA3,GSN,0.3593927920021317
ADAMTSL1,NRXN3,0.3593779176021997
RGS6,MCTP2,0.35936451954166493
LGALS12,GPD1,0.3593640763174587
SMOC1,BMX,0.35935435137840005
ROR2,BICDL1,0.35932969596681047
WNK2,MYOM1,0.3593267591452583
ROR1,SYT1-AS1,0.35931500854058196
FMN2,LINC02006,0.35930956484136584
SLC19A3,ACACB,0.35930858661161197
PDGFC,COLEC12,0.3592911999237191
CALCRL,EFNA5,-0.3592861308291332
FMN2,BNC2,0.3592615570841439
PRG4,LOC105372676,0.35923816491271626
TBX20,MSC-AS1,0.3592336022733354
BRINP3,RYR2,0.35922472856533644
KANK4,TF,0.3592102164224726
CTNNA3,MYPN,0.35920821315972634
MECOM,PECAM1,0.35919210545975455
ACVR1C,PDE3B,0.3591704585717832
CSF1R,SYK,0.3591688402244178
EGFL7,CYYR1,0.3591500344820456
LINC03007,FBN1,0.35912284826478924
MYOCD,DMD,0.35911144629385916
ADAMTS3,ARHGAP44,0.3591025884353661
COL4A4,FREM1,0.35909119884514856
SPHKAP,GREB1L,0.3590515040884399
KCNT2,MGAT4C,0.3590436801690029
BRINP3,RALYL,0.3590369657887523
PREX2,SHANK3,0.35903507802892165
PDE3B,LIPE,0.359025955562624
CACNA2D3,VWF,-0.3590137279798104
PID1,ABCA9,0.35900871140429813
CTNNA3,MYBPC3,0.3589501812512949
SLIT3,PECAM1,-0.35892468409015044
RBM20,SYNDIG1,0.3589193922074623
FYB2,NPNT,0.35890061279750735
EFNA5,SYT1-AS1,0.35888981978432055
B4GALNT3,GREB1L,0.3588838237556492
FHOD3,MAPK4,0.35887450840175816
TMEM71,FHOD3,0.35886428973555595
KIAA0408,MLXIPL,0.35886401842881355
ADAMDEC1,LINC01055,0.35886251239436284
NOSTRIN,TMEM132C,0.3588573035713955
SGCD,WNK2,0.35885186135930913
SLC8A1,LOC101927404,0.3588210230968717
CHRM3,ANTXR1,0.3587980667173777
CHRM3,ADAMTS3,0.3587917338452454
MYOM3,MYO18B,0.35877864044765284
FBXO40,RALYL,0.3587546078816772
PIK3AP1,MS4A6A,0.35871469844719633
MECOM,ERG,0.35870779412324005
EMB,BNC2,0.3586870024292066
KANK4,RMEL3,0.3586784502000917
ADGRB3,EBF2,0.35867815530252223
LOC124901051,RAPGEF5,0.35866879093970894
ANK2,MYO18B,0.358655003925949
WNK2,MYH7B,0.35865488726322714
COL6A3,GPC6,0.35860158999723124
ANXA8,ARHGAP6,0.3585848103964971
CD86,VSIG4,0.35856833777072306
SLIT2,HAS1,0.35855479336895346
SYT1-AS1,FOSB,0.3585329569079387
LRP2,SVEP1,0.3585171327142467
ITGB8,MGAT4C,0.35851468334149666
BRINP3,TBX5,0.3584944998642674
BICC1,PTPRB,-0.358486255644201
NCAM1,LOC105370315,0.35839587605537954
EFNA5,MGAT4C,0.3583348521178663
PDGFRA,ABCA10,0.35828818613836394
LOC124901051,OPCML,0.35828811081828627
LINC02160,LINC02388,0.35828344736429546
KCNMB2,MYO18B,0.35827193466141377
FGF12,LINC02137,0.3582596174485777
PPARG,ADIPOQ,0.3582498817140219
TECRL,MYPN,0.3582458704262262
TWIST2,GPAM,0.3582406481982007
LINC02360,KCTD8,0.35823433103847496
BMPR1B,TMEM132C,0.3582195693980455
MALAT1,DOCK11,0.35821913328903027
PIK3AP1,MS4A4E,0.3582187937515534
BRINP3,LOC105370315,0.35818678170629437
EFNA5,VWF,-0.3581673561656307
SPHKAP,WNK2,0.3581602459294041
SELP,POSTN,0.3581132530970572
EMCN,SMOC1,0.3581083384304735
SGCD,CTNNA3,0.3580732415063897
NCAM1,MYOCD,0.35805674267844
TTN,SGCD,0.3580496646440163
PFKFB3,PLIN4,0.35803136343553277
KCNT2,SLC24A3,0.3580250687276909
PALLD,RCAN2,0.35797546769355076
LOC105377862,SULF1,0.3579533991643059
COLEC12,ZBTB7C,0.35793196229353813
WWC1,RERG,0.3579128227075711
GPAM,PPP2R1B,0.357908130529663
GADL1,FRAS1,0.35790285528143856
COLGALT2,PDGFRA,0.3578947208182348
MALAT1,ANO2,-0.35788327657901225
ALPK2,MYO18B,0.35788003720756495
PCOLCE2,SULF1,0.3578527472838644
MLXIPL,LGALS12,0.35784334309327265
EZR,MALAT1,0.35782959578304074
MITA1,ARHGAP44,0.35782039469410765
TRHDE-AS1,SMAD3-DT,0.3578011607513109
MYRIP,VWF,0.35780041968831444
CHRM3,MARCHF1,0.3577744462699312
COL6A6,GPC5,0.3577682509394877
RCAN2,NCAM1,0.3577442987817998
RMEL3,AQP7,0.35772866541796366
COL4A4,ABCA10,0.3576903397216469
BNC2,RGS6,0.35767528126864767
MS4A2,OR8S1,0.35764319433413727
ESRRG,ERBB4,0.3576328442869946
SGCD,LAMA2,0.3576188050905227
LSAMP,EMB,0.35754905413731763
KCNJ3,DPF3,0.35754893290094064
ESRRG,MYLK3,0.3575251766910207
SLIT2,FLRT2,0.35751273873313505
PXDNL,LOC105370315,0.3574848311489745
MYRIP,MALAT1,-0.35747335534087044
EPHA3,LHFPL6,0.35743296580018225
CACHD1,MALAT1,0.35742818953592126
CIDEC,PNPLA2,0.35742196468866083
KAZN,GRID2,0.35741428476074316
SLC19A3,LGALS12,0.3573800015421639
SLC8A1,NCKAP5,0.3573642581407543
NTNG1,NR4A3,0.35735345954806225
COL4A4,CDH19,0.3573234315600201
LTBP1,NCAM1,0.3573160719270968
PRDM6,ANXA8,0.3572809103901444
DPP6,LOC105372676,0.3572733517425518
TRDN-AS1,GREB1L,0.3572664307534224
LAMA2,ABTB2,0.357244161670651
CPA4,ARHGAP44,0.35723962126663406
VIT,ABCA6,0.3572379250552375
GFPT2,SYT1-AS1,0.3572201295712569
CD163,FPR3,0.357204326866648
NCKAP5,LOC105370315,0.35719787137317444
SCN7A,FBN1,0.35719003665562665
LINC02006,BICC1,0.35717538197841886
CACNA2D3,NPAS3,0.3571728523096953
NOSTRIN,FLI1,0.35716883554531426
FHL2,RBM20,0.3571404638097812
RMEL3,LINC02237,0.35713170176920656
PDE4B,DLGAP2,0.357129479808702
ACOT11,ZNF385B,0.3571290061679847
DISP1,PTPRQ,0.3571278106814838
CACNA2D3,PTPRB,-0.3571222961350142
DLGAP2,FOSB,0.35711737176139996
VGLL3,ROR2,0.35711604210980896
SPOCK1,LAMA2,0.3571025126991415
CD86,CYBB,0.3570960019494273
COLGALT2,PID1,0.35707979602427486
BRINP3,SPHKAP,0.3570548037278033
MAPK4,MYO18B,0.3570475192501705
CCDC15-DT,IFNG,0.35703539329069656
PDGFRA,FREM1,0.35702744443192086
EBF1,DLC1,0.35702564014223875
EBF2,NOX4,0.35702405202271076
CFD,FBLN1,0.3570192568111707
LEP,PLIN1,0.3569731984736109
SLIT3,NPAS3,0.35696914283050063
MME,MLXIPL,0.35692321805341476
PDGFRA,CDH19,0.35683337322615877
EFNA5,ALOX15,0.3568287961904195
FHOD3,ALPK2,0.3568154196102141
CACNA1C,SYNDIG1,0.3568061964907959
MITF,DMD,0.35678623907551227
LRP2,TLL1,0.3567814850630345
TMEM71,MYOM1,0.35677832271853976
LINC01954,MITF,0.35675496655876804
MAP3K8,RBFOX1,0.35675161738570754
MYOM3,RYR2,0.35674518691245616
PDE4B,ITLN1,0.3567373342412887
MS4A6A,CLEC7A,0.3567112685910924
COL15A1,NOX4,0.35669992093852027
CADPS,GRIK2,0.35669547616253733
CDON,LINC02350,0.35668970969774966
ANTXR1,ROR2,0.35667161752667786
KCTD8,HAS1,0.35665994666921075
CYP2C9,LINC01537,0.356650363127599
TFRC,PDGFC,0.35663815729101694
LINC00598,TRARG1,0.3566050916912798
CSF1R,MS4A6A,0.3565826913311155
EGFLAM,SV2C,0.3565791523830659
COL4A4,TBX20,0.35656961060417797
ARHGAP18,PTPRQ,0.35652457109929747
ANXA8,NPAS3,0.35649772763217674
RERG,ALOX15,0.3564777639374697
SLIT2,GPM6A,0.35641799071393737
ADIPOQ,GHR,0.35640907839254776
BICC1,VWF,-0.35640814452340636
PLA2G5,COLGALT2,0.35637959248450657
FBXO40,NCAM1,0.3563471437170976
BCHE,PEX5L,0.3563261598299877
ADIPOQ,SIK2,0.3563224713829299
LDB3,ALPK2,0.3563209212363331
PLIN1,C2CD2,0.3563037761877942
KYNU,CLEC7A,0.35629970856937054
LPL,LINC02237,0.356287263707173
COL24A1,BICC1,0.3562849204329818
TFRC,SULF1,0.3562630908211961
SPHKAP,MYOCD,0.3562295780694778
TMEM71,CDH2,0.3562268776943196
BMPER,LINC02388,0.3562069245932037
NTNG1,RGS6,0.35620493247506013
ALOX15,FOSB,0.3562031823837716
ADGRL4,ERG,0.35618794725663916
PLA2G5,DCN,0.3561807101929613
CNTNAP3,LINC02388,0.35617105526744797
NR4A3,FOSB,0.3561606493021494
UNC5C,BICC1,0.3561591758974901
PLCH1,COL15A1,0.35610288963966724
TWIST2,ADIPOQ,0.3560966351300314
ESRRG,PXDNL,0.356091005203369
ADGRF5,PECAM1,0.3560907638437214
PIK3R5,CYBB,0.3560649162810875
COL24A1,NOX4,0.35605883069361605
LAMA2,DMD,0.3559978661528108
FBN1,ABCA9,0.35597900213554384
SVEP1,MALAT1,0.3559661400179623
LINC02006,COLEC12,0.35593631937817904
LTBP1,MLIP,0.3559133858840564
MECOM,C3,-0.35590897522798354
NTNG1,ANTXR1,0.3559047149853401
KCNT2,MITA1,0.3558863114968684
TNNI3K,FGF12,0.3558678112678372
LINC00598,PLIN4,0.35584696675170785
TECRL,OTOGL,0.3558405168062654
MLXIPL,SMAD3-DT,0.35579468610297443
TBXAS1,CD163L1,0.35578039416460755
TTN,SULF1,-0.35574259431794836
NRXN1,TSPAN11,0.3557288803371987
SYNPR,SGCD,0.35571282687995653
CLDN1,SYT1-AS1,0.3556948410690334
PPARGC1A,CHRM2,0.3556777873372266
COL24A1,COL1A2,0.3556518648696323
